date,close,volume,open,high,low
3/14/2016,117.87,14221220,120.27,120.31,117.5
3/11/2016,119.41,10808340,121.19,121.385,119.36
3/10/2016,121.5,18100920,120.5,121.76,120.42
3/9/2016,119.58,8669123,119.2,120.39,118.84
3/8/2016,120.58,11523350,121.79,121.88,120.47
3/7/2016,121.14,9347716,121.18,121.5801,120.41
3/4/2016,120.54,16256760,121.13,122.37,120.22
3/3/2016,120.73,18708670,118.86,121.3,118.81
3/2/2016,118.68,8889466,118.34,118.97,118.07
3/1/2016,117.77,14130780,118.74,119.11,117.34
2/29/2016,118.64,11512760,117.59,118.7,117.53
2/26/2016,117.11,12499380,117.43,117.72,115.8637
2/25/2016,117.92,12493540,117.62,118.91,117.5401
2/24/2016,117.61,17933500,119,119.86,117.35
2/23/2016,117.22,9020516,116.68,117.42,116.52
2/22/2016,115.49,10675750,115.44,116.19,115.41
2/19/2016,117.58,15191830,117.26,117.965,117.1
2/18/2016,118.29,13580310,115.3,118.595,115.29
2/17/2016,115.48,10578600,115.47,116.07,114.89
2/16/2016,114.77,14588340,116,116.31,114.74
2/12/2016,118.36,16975770,118.12,118.74,117.88
2/11/2016,119.0592,49088040,118.59,120.84,117.77
2/10/2016,114.46,13277700,113.92,114.52,112.98
2/9/2016,113.58,18154410,114.43,114.69,113.55
2/8/2016,113.83,28322540,113.67,114.8692,113.39
2/5/2016,112.32,14769670,109.79,112.35,109.58
2/4/2016,110.57,13208460,110.45,110.7,109.92
2/3/2016,109.25,15783140,107.91,109.58,107.9
2/2/2016,108.09,6654183,107.92,108.18,107.35
2/1/2016,108.05,10471240,107.54,108.15,107.53
1/29/2016,106.9492,8098622,106.61,107,106.26
1/28/2016,106.54,5913512,106.55,106.86,106.48
1/27/2016,107.69,8271115,106.86,107.93,106.65
1/26/2016,107.29,8439417,106.32,107.43,106.255
1/25/2016,106.08,6813306,105.76,106.09,105.6
1/22/2016,105,4185044,104.93,105.51,104.76
1/21/2016,105.49,5424263,104.99,105.49,104.515
1/20/2016,105.37,10117780,105.17,106.16,104.94
1/19/2016,103.98,4588186,104.06,104.45,103.65
1/15/2016,104.08,10052080,104.92,104.96,103.965
1/14/2016,103.02,9988950,103.75,104.18,102.4985
1/13/2016,104.72,7321582,103.89,104.8199,103.78
1/12/2016,104.21,5538109,104.09,104.59,103.65
1/11/2016,104.74,6272122,105.47,105.566,104.71
1/8/2016,105.68,7668505,105.48,105.8,105.04
1/7/2016,106.15,11719550,105.83,106.237,105.19
